id,name,price,original_price,discount,discount_rate,rating_average,review_count,short_description,all_time_quantity_sold,authors,categories,publisher_vn,book_cover,number_of_page,manufacturer
23085197,Câu Chuyện Dòng Sông,80000,80000,0,0,5.0,75,"Hermann Hesse sinh năm 1877, được giải thưởng Nobel Văn chương 1946, tác giả nhiều tập thơ và nhiểu cuốn tiểu thuyết bất hủ như Peter Camenzind (1904), Demian (1919), Der Steppemvolf( 1972), Narziss u...",746,['Hermann Hesse'],Root,Cửu Đức,Bìa mềm,197,
37793536,Osho - Niềm Vui Sướng,92800,116000,23200,20,4.6,27,Osho - Niềm Vui Sướng...,230,['Minh Đức dịch'],Sách tiếng Việt,NXB Hồng Đức,,,
262757967,Tập Vở Chép Tay Kinh Địa Tạng Bồ Tát Bổn Nguyện In Mờ Lò Xo Bìa Cứng - Tặng Kèm 3 Cây Bút Gel Màu Tím,120000,150000,30000,20,0.0,0,"Kinh Địa Tạng là một trong những bản Kinh quan trọng nhất trong thời mạt pháp, người trì tụng cảm được sự linh ứng của Kinh Địa Tạng rất nhiều. Nếu bạn không tin, thử ăn chay và tụng ngày 2 biến, tron...",3,['HT.Thích Trí Tịnh'],Sách Tôn Giáo - Tâm Linh,Công Ty TNHH TM & DV Văn Hóa Giáo Dục Phía Nam,Bìa cứng,202,Nhà Xuất Bản Tôn Giáo
36399658,"Ung Thư Không Phải Là Bệnh, Mà Là Cơ Chế Chữa Lành",144000,144000,0,0,4.0,1,"Những gì bạn sắp đọc có thể sẽ làm lung lay, thậm chí làm sụp đổ, nền tảng niềm tin của bạn về cơ thể, sức khỏe và việc chữa bệnh. Nhan đề Ung thư không phải là bệnh có thể gây bất an cho nhiều người,...",11,['Andreas Moritz'],Sách tiếng Việt,Thái Hà,Bìa mềm,463,
15281565,Combo Đức Phật Kể Con Nghe (2 Tập),202000,219000,17000,8,0.0,0,"Trong bộ truyện này, tác giả đã kể những câu chuyện về đạo Phật nguyên thủy để khơi dậy lòng nhân hậu và tinh thần chánh niệm ở những bé quá hiếu động hay thi thoảng bị căng thẳng. Tôi hi vọng rằng kh...",4,['Dharmschari Nagaraja'],Root,Thái Hà,Bìa mềm,,
158720019,"SÁCH - Trí tuệ của sự tha thứ (The Wisdom Of Forgiveness) - Tác giả Victor Chan , Đức Đạt Lai Lạt Ma",126000,180000,54000,30,5.0,57,"SÁCH - Trí tuệ của sự tha thứ Tựa tiếng Anh The Wisdom Of ForgivenessTác giả Victor Chan , Đức Đạt Lai Lạt Ma-----TRÍ TUỆ CỦA SỰ THA THỨHành trình và cuộc trò chuyện mật thiết với Đạt Lai Lạt MaVictor...",334,['Đức Đạt Lai Lạt Ma'],Sách Tôn Giáo - Tâm Linh,Saigon Books,Bìa mềm,260,Nhà Xuất Bản Thế Giới
262411854,(Phần 3) MUÔN KIẾP NHÂN SINH - Nguyên Phong (GS. John Vũ) - (bìa mềm),163000,218000,55000,25,0.0,0,"Muôn Kiếp Nhân Sinh (Phần 3) - Nguyên Phong (GS. John Vũ)“Muôn kiếp nhân sinh” là một bức tranh lớn với vô vàn mảnh ghép cuộc đời, là một cuốn phim đồ sộ, sống động về những kiếp sống huyền bí, trải ...",3,['Nguyên Phong (GS. John Vu)'],Sách Tôn Giáo - Tâm Linh,FIRST NEWS,Bìa mềm,,Nhà Xuất Bản Tổng hợp TP.HCM
229725276,Suối Nguồn Tâm Linh,124000,155000,31000,20,5.0,8,"Tâm của bạn sẽ giống như nước chảy, thế nhưng nó tĩnh lặng. Tĩnh lặng nhưng trôi chảy. Cho nên tôi gọi nó là “dòng nước tĩnh lặng chảy”. Trí huệ có thể phát sinh tại đây. Bước vào cuộc sống là từng ng...",69,['Ajahn Chah'],Sách Tôn Giáo - Tâm Linh,VanLangBooks,Bìa mềm,452,Nhà Xuất Bản Hồng Đức
179063936,Đạo Phật Của Tuổi Trẻ (Tái Bản),106000,139000,33000,24,5.0,11,"Đạo Phật của tuổi trẻ là tổng hợp các bài giảng của Sư ông Thích Nhất Hạnh cho Gia đình Phật tử Việt Nam tại Hoa Kỳ trong các khóa tu năm 1997, 1998, và 1999 tại chùa Vạn Hạnh, Cali và tại đạo tràng T...",113,['Thích Nhất Hạnh'],Sách Tôn Giáo - Tâm Linh,Thái Hà,Bìa mềm,376,Nhà Xuất Bản Thế Giới
57647476,Nho Giáo (Tái Bản 2020),144000,180000,36000,20,5.0,2,"Việc làm quyển sách nói về Nho giáo tức là việc vẽ lấy cái bản đồ của Nho giáo .  Nho giáo là một đạo rất cao minh của nhân loại đã phát huy ra từ xưa đến nay … Ai đã tâm đắc cái tinh thần, thì cũng c...",9,['Trần Trọng Kim'],Root,Nhà sách Minh Thắng,,744,Nhà Xuất Bản Văn Học
209890418,Buông Xả Phiền Não - Tái Bản 2022,61500,89000,27500,31,5.0,1,"Hạnh phúc là gì và vì sao có những người đạt được mọi thứ mình muốn mà vẫn không được hạnh phúc? Thật ra, hạnh phúc là tự mình phải xả bỏ tự ngã và tiêu diệt phiền não, chứ không phải đạt được những t...",34,['Thích Thánh Nghiêm'],Sách Tôn Giáo - Tâm Linh,Thái Hà,Bìa mềm,178,Nhà Xuất Bản Lao Động
187636660,ĐƯỜNG XƯA MÂY TRẮNG – Thích Nhất Hạnh – Phuongnambook – tái bản lần thứ 12 năm 2022 – NXB Thế Giới,248700,248700,0,0,5.0,2,Sách cứ in lại hoài. Lần thứ 12 rồi. Câu truyện về Đức Phật dưới góc nhìn Thích Nhất HạnhTôi còn nhớ là tôi đã viết Đường Xưa Mây Trắng ở trong cái quán của Xóm Thượng. Hồi đó chưa có lò sưởi trung ư...,7,[' Thích Nhất Hạnh'],Sách Tôn Giáo - Tâm Linh,Phương Nam Book,Bìa mềm,700,Nhà Xuất Bản Thế Giới
178032061,Sách OSHO Đạo - Con Đường Không Lối,80500,108000,27500,25,4.7,17,"Cuốn sách “Đạo – Con đường không lối” được ghi lại từ bài nói chuyện của về năm câu chuyện ngụ ngôn trong cuốn Liệt Tử (hay Liệt Ngự Khấu, một nhân vật tiêu biểu cho Đạo gia sống vào khoảng thế kỷ thứ...",172,['Osho'],Sách Tôn Giáo - Tâm Linh,FIRST NEWS,Bìa mềm,264,Nhà Xuất Bản Dân Trí
1196101,Mỉm Cười Dù Cuộc Đời Là Thế,54000,54000,0,0,4.7,42,"Mỉm Cười Dù Cuộc Đời Là ThếĐiều bi ai nhất chính là phóng túng bản thânPhần đa thời gian của chúng ta là bôn ba trên đường, mải miết theo đuổi mục tiêu dường như không thể đạt được, hết sức vất vả v...",802,['Gyatso Rinpoche'],Sách tiếng Việt,Công Ty Cổ Phần Sách Dịch Và Từ Điển Giáo Dục,Bìa mềm,265,
196176532,Sách - Kinh Từ Bi Thủy Sám Pháp,26000,26000,0,0,5.0,2,Sách - Kinh Từ Bi Thủy Sám PhápThông tin chi tiết sách:- Tên Nhà Phát Hành: Công ty TNHH TM & DV Văn Hóa Hương Trang- Tác giả: Nhiều tác giả- Nhà xuất bản: NXB Tôn Giáo- Kích thước: 16 x 24 c...,90,['Thích Huyền Dung'],Sách Tôn Giáo - Tâm Linh,Công ty TNHH TM & DV Văn Hóa Hương Trang,Bìa mềm,175,Nhà Xuất Bản Tôn Giáo
37793571,Osho - Lòng Trắc Ẩn (Tái Bản 2019),87200,109000,21800,20,4.8,33,"Trong tập sách thứ mươi trong bộ sách nổi tiếng ""Lối sông mới"" của OSHO, ông đã đưa ra một cái nhin sâu sắc và kahsc biệt về bản chất của lòng trắc ẩn.   Ông đã chỉ ra rằng, ""niềm đam mê"" là cái gốc,...",382,['Osho'],Sách tiếng Việt,NXB Hồng Đức,,,
197704314,Tri Kỷ Của Bụt (TBL5),139000,165000,26000,16,5.0,10,Tri Kỷ Của BụtChúng ta có phải là tri kỷ của Bụt không? Chúng ta có hiểu được Bụt không? Thật ra người ta đã hiểu lầm Bụt rất nhiều. Không phải chỉ những người ngoài đạo Bụt mà ngay trong chính hàng ...,116,['Thích Nhất Hạnh'],Sách Tôn Giáo - Tâm Linh,Phương Nam Book,Bìa mềm,332,Nhà Xuất Bản Thế Giới
53292785,Lên Đồng - Hành Trình Của Thần Linh Và Thân Phận,83300,98000,14700,15,5.0,10,"GIỚI THIỆU SÁCH: “… lên đồng không phải là trạng thái bệnh lý, mà chỉ là trạng thái tâm sinh lý, là trạng thái biến đổi ý thức đặc biệt, ở đó các ông đồng, bà đồng chủ động tự đưa mình vào trạng thái ...",45,['Ngô Đức Thịnh'],Sách tiếng Việt,Nhã Nam,Bìa mềm,304,Nhà Xuất Bản Dân Trí
213488472,Sách Nghệ Thuật Thiết Lập Truyền Thông (Tái bản năm 2022),85500,85500,0,0,0.0,0,    Nghệ Thuật Thiết Lập Truyền Thông (Tái bản năm 2022)      Nhà xuất bản : Nhà Xuất Bản Thế Giới.  Công ty phát hành : Phương Nam Book.  Tác giả : Thích Nhất Hạnh.  Kích thước : 14 x 20.5 c...,23,['Thích Nhất Hạnh'],Root,Phương Nam Book,Bìa mềm,183,Nhà Xuất Bản Thế Giới
147759248,Combo Sách Muôn Kiếp Nhân Sinh Tập 1 & 2 - Bìa Mềm - Khổ Nhỏ,209100,246000,36900,15,5.0,1,"Mã hàng2020100036447Tên Nhà Cung CấpFIRST NEWSTác giảNguyên PhongNXBNXB Tổng Hợp TPHCMTrọng lượng (gr)1100Kích thước16x11.5 cmSố trang1002Hình thứcBìa Mềm""Combo: Mu...",14,['Nguyên Phong'],Sách Tôn Giáo - Tâm Linh,First News - Trí Việt,,,Nhà Xuất Bản Tổng hợp TP.HCM
53834486,Giận (Tái Bản 2020),118650,118650,0,0,4.8,5,"Giận là một cuốn sách hay của Thiền sư Thích Nhất Hạnh, nó mở ra cho ta những khả năng kỳ diệu, nhưng lại rất dễ thực hành để ta tự mình từng bướ thoát khỏi cơn giận và sống đẹp với xã hội quanh mình....",40,['Thích Nhất Hạnh'],Sách tiếng Việt,Phương Nam Book,Bìa mềm,248,Nhà Xuất Bản Hồng Đức
139975192,Lời Dạy Của Một Nhà Sư,116700,169000,52300,31,5.0,21,"Trong cuộc đời tăm tối này, cái gì soi rọi cho chúng ta đây?Đức Phật dạy có bốn loại ánh sáng:- Ánh sáng mặt trăng cho ban đêm- Ánh sáng mặt trời cho ban ngày- Ánh sáng của lửa để thắp lên trong đ...",126,['Hasu Tran'],Sách Tôn Giáo - Tâm Linh,Thái Hà,Bìa mềm,380,Nhà Xuất Bản Hà Nội
92096347,Trở Về Từ Xứ Tuyết (Tái Bản),77700,92000,14300,16,5.0,94,"Trở về từ xứ tuyết là cuốn sách tiếp theo trong bộ sách về văn hóa, tâm linh của dịch giả Nguyên Phong được First News xuất bản. Sau cuốn sách về cuộc hành trình “Đường mây qua xứ tuyết” các ngài đã đ...",558,['Nguyên Phong'],Sách tiếng Việt,First News - Trí Việt,Bìa mềm,232,Nhà Xuất Bản Thế Giới
216239568,Sách Minh Chứng Thiên Đường - John Vu - First News,118400,148000,29600,20,5.0,20," “MINH CHỨNG THIÊN ĐƯỜNG”7 ngày trải nghiệm thế giới bên kia của một bác sĩ giải phẫu thần kinhHàng ngàn người đã trải qua trải nghiệm cận tử (near-death experience), nhưng đây vẫn là một chủ đề bí...",132,"['Eben Alexander, M.D']",Sách Tôn Giáo - Tâm Linh,First News - Trí Việt,Bìa mềm,296,Nhà Xuất Bản Dân Trí
96751352,Kinh Mi Tiên Vấn Đáp (Tái Bản),213000,290000,77000,27,5.0,49,"Kinh Mi Tiên Vấn ĐápBộ kinh Milindapãnha được Phật giáo Miến Điện xếp vào Thánh điển, và Phật giáo Tích Lan đặt chung với năm bộ Nihàya để tôn thờ và phụng hành. Nội dung của bộ kinh kể lại những câu ...",300,['DG.Hòa Thượng Giới Nghiêm'],Sách Tôn Giáo - Tâm Linh,Công ty TNHH TM & DV Văn Hóa Hương Trang,Bìa cứng,1044,Nhà Xuất Bản Tôn Giáo
8485328,Bước đầu học Phật,60000,60000,0,0,5.0,6,"  Chúng tôi viết quyển sách này cho những người mới bắt đầu học Phật. Bước đầutuy tầm thường song không kém phần quan trọng, nếu bước đầu đi sai, những bước sau khó mà đúng được. Người học Phật khi mớ...",113,['Thích Thanh Từ'],Sách tiếng Việt,Công Ty TNHH TM - DV Chính Thông,Bìa mềm,424,Nhà Xuất Bản Văn Hóa - Văn Nghệ
213476734,Sách Phép Lạ Của Sự Tỉnh Thức (Tái bản năm 2022),58500,58500,0,0,5.0,1,    Phép Lạ Của Sự Tỉnh Thức (Tái bản năm 2022)      Nhà xuất bản : Nhà Xuất Bản Thế Giới.  Công ty phát hành : Phương Nam Book.  Tác giả : Thích Nhất Hạnh.  Kích thước : 14 x 20.5 cm.  Số t...,91,['Thích Nhất Hạnh'],Root,Phương Nam Book,Bìa mềm,132,Nhà Xuất Bản Thế Giới
189557807,Trung Châu Tử Vi Đẩu Số - Tam Hợp Phái (Trọn Bộ 2 Tập),487000,680000,193000,28,5.0,17,"Tương truyền, Tử Vi Đẩu Số có nguồn gốc từ Khâm Thiên Giám của triều đại nhà Đường ở Lạc Dương, Trung Châu. Trung Châu là tên một vùng đất cổ, tức “Trung Thổ”, “Trung Nguyên”. Theo nghĩa rộng, “Trung ...",112,['Nguyễn Anh Vũ'],Sách Tôn Giáo - Tâm Linh,Công Ty Sách Thời Đại,Bìa cứng,1765,Nhà Xuất Bản Hồng Đức
225919972,Kinh A Di Đà - Bản In Đẹp,24000,24000,0,0,5.0,1,"Kinh A Di Đà, hán dịch Tam Tạng Pháp Sư Cưu Ma La Thập, Hoà thượng Thích Trí Tịnh Việt dịchquyển sách khổ lớn, in trên giấy dày chất lượng  ...",21,['HT.Thích Trí Tịnh'],Sách Tôn Giáo - Tâm Linh,Tổ In ấn và Phát hành kinh sách,Bìa mềm,52,Nhà Xuất Bản Tôn Giáo
197897252,Bước Tới Thảnh Thơi (Tái Bản 2022),88290,109000,20710,19,5.0,3,"    Bước Tới Thảnh Thơi (Tái bản năm 2022)   Sa di nam, tiếng Phạn là Sramanera, và Sa di nữ là Sramanerika. Sa di thường được dịch là tức từ. Tức là chấm dứt, quyết tâm chấm dứt nếp sống hệ lụy v...",21,['Thích Nhất Hạnh'],Root,Cty Bán Lẻ Phương Nam,,,Nhà Xuất Bản Thế Giới
252567128,Thiền Phật Giáo Nguyên Thủy và Phát Triển,87000,87000,0,0,5.0,1,"THIỀN PHẬT GIÁO - NGUYÊN THỦY VÀ PHÁT TRIỂNDẫn nhậpThiền (Trung Quốc) và Zen (Nhật Bản) có nguồn gốc phiên âm từ Jhāna trong văn học Pāḷi Phật Giáo Nguyên Thủy, hay Dhyāna trong ngôn ngữ Sanskrit Ph...",10,['Viên Minh'],Sách Tôn Giáo - Tâm Linh,Công ty TNHH TM & DV Văn Hóa Hương Trang,Bìa cứng,249,Nhà Xuất Bản Đà Nẵng
74486743,Combo Ám Ảnh Từ Kiếp Trước và Kiếp Nào Ta Cũng Tìm Thấy Nhau,157920,188000,30080,16,5.0,143,"Thông tin về tác giả:Brian L. Weiss, M.DSau khi tốt nghiệp hạng ưu, trường đại học Columbia và nhận văn bằng y khoa tại trường y khoa của đại học Yale, Brian L. Weiss, TS. Y khoa (MD) tham dự chương t...",576,['Brian L. Weiss'],Sách Tôn Giáo - Tâm Linh,Thái Hà,Bìa mềm,,Nhà Xuất Bản Lao Động
1940577,An Nhiên Như Nắng,56900,90000,33100,37,4.7,34,An Nhiên Như NắngCố nhạc sĩ Trịnh Công Sơn từng nói rằng: “Sống giữa đời này chỉ có thân phận và tình yêu. Thân phận thì hữu hạn. Tình yêu thì vô cùng”. Cơ bản đời người đều bước qua những giai đoạn:...,1030,['Chân Thiện Nhật'],Sách tiếng Việt,Saigon Books,Bìa mềm,226,Nhà Xuất Bản Văn Hóa - Văn Nghệ
252819426,"COMBO SÁCH MỌI CHUYỆN ĐỀU LÀ SỰ AN BÀI TỐT NHẤT ( BỘ 3 CUỐN ) - TÁC GIẢ GIA THỐ ( GYATSO RINPOCHE ) - SÁCH TÔN GIÁO TÂM LINH - Á CHÂU BOOKS, BÌA CỨNG, IN MÀU",360000,450000,90000,20,0.0,0,"SÁCH NHÂN SINH VÔ THƯỜNG, MỈM CƯỜI HIỆN TẠI - GIA THỐ (GYATSO RINPOCHE ) - SÁCH TÔN GIÁO TÂM LINH - BỘ SÁCH DÀNH CHO NHỮNG AI ĐÃ, ĐANG VÀ SẼ TĨNH LẶNG - Á CHÂU BOOKS, BÌA CỨNG, IN MÀUThông tin tác g...",9,['Gyatso Rinpoche'],Sách Tôn Giáo - Tâm Linh,Công ty cổ phần đầu tư và phát triển giáo dục quốc tế Á Châu,Bìa mềm,296,Nhà Xuất Bản Lao Động
173515959,Bồ Tát Tại Gia - Bồ Tát Xuất Gia (Tái Bản Lần 1),98300,130000,31700,24,5.0,8,"Chúng ta có thể nói rằng kinh Duy Ma là kết quả của một cuộc vận động phản kháng chủ nghĩa xuất gia. Đạo Bụt không phải chỉ dành cho những người xuất gia, chán cõi đời này nên đi tìm sự an lạc Niết bà...",75,['Thích Nhất Hạnh'],Sách Tôn Giáo - Tâm Linh,Phương Nam Book,Bìa mềm,241,Nhà Xuất Bản Thế Giới
213469041,Sách Nhật Tụng Thiền Môn (Tái bản năm 2022),189000,189000,0,0,4.2,6,    Nhật Tụng Thiền Môn (Tái bản năm 2022)      Nhà xuất bản : Nhà Xuất Bản Thế Giới.  Công ty phát hành : Phương Nam Book.  Tác giả : Thích Nhất Hạnh.  Kích thước : 15.5 x 24 cm.  Số trang ...,59,['Thích Nhất Hạnh'],Root,Phương Nam Book,Bìa mềm,485,Nhà Xuất Bản Thế Giới
152522279,Phúc Cho Ai Không Thấy Mà Tin - Những Câu Chuyện Nhiệm Mầu Về Hồng Ân Thiên Chúa,69900,88000,18100,21,5.0,115,"“PHÚC CHO AI KHÔNG THẤY MÀ TIN” - Những câu chuyện nhiệm màu về hồng ân Thiên Chúa - Ai sống cuộc đời công chính sẽ được nhìn thấy Thiên Chúa, ai có tâm hồn cao đẹp và lòng hướng thiện sẽ được Thiên ...",741,['Gene Edwards'],Sách tiếng Việt,First News - Trí Việt,Bìa mềm,192,Nhà Xuất Bản Tổng hợp TP.HCM
4275915,Combo 6 cuốn Tịnh Không Pháp Ngữ - Khai thị Phật học ,65000,65000,0,0,5.0,21,"Chữ “Phật” là từ âm tiếng Phạn Ấn Độ mà dịch ra, kỳ thật chữ này có thể đem dịch sang Trung văn, nhưng tại sao lại không dịch? Vì trong trung tâm dịch kinh thời xưa quan niệm có năm loại không dịch. T...",192,['Hòa Thượng Tịnh Không'],Sách tiếng Việt,Công Ty TNHH TM - DV Chính Thông,Bìa mềm,452,
118232326,Huyền Thuật Và Các Đạo Sĩ Tây Tạng - Nguyên Phong,86400,108000,21600,20,5.0,19,"Huyền Thuật Và Các Đạo Sĩ Tây TạngHành trình 12 năm trong đất Phật huyền bíGần 100 năm kể từ ngày ra mắt, Mystyquet et Magiciens du Tibet, cuốn sách vang dội châu Âu của nữ tác giả người Pháp Alexan...",161,['Nguyên Phong'],Sách Tôn Giáo - Tâm Linh,First News - Trí Việt,,256,Nhà Xuất Bản Thế Giới
216225658,Mật Tông Nhập Môn Tu Học,79200,118000,38800,33,0.0,0,"Tu tập là gì? Tu tập là không ngừng làm việc tốt để tiêu trừ nghiệp chướng. Những gì được xem là không may mắn trong đời sống có thể là do nghiệp chướng từ kiếp trước, từ quá khứ gần hoặc từ quá khứ r...",20,['Lý Cư Minh'],Sách Tôn Giáo - Tâm Linh,VanLangBooks,Bìa mềm,288,Nhà Xuất Bản Hồng Đức
149974908,Trí Tuệ Của Sự Tha Thứ,104800,180000,75200,42,5.0,53,"TRÍ TUỆ CỦA SỰ THA THỨHành trình và cuộc trò chuyện mật thiết với Đạt Lai Lạt MaVictor Chan, sống ở Vancouver và làm việc tại Viện Nghiên cứu Châu Á của Đại học British Columbia, đã gặp Đạt Lai Lạt ...",368,"['Victor Chan', 'Đức Đạt Lai Lạt Ma']",Sách Tôn Giáo - Tâm Linh,Saigon Books,Bìa mềm,260,Nhà Xuất Bản Thế Giới
74488131,Người Vô Sự (Tái Bản),170200,225000,54800,24,4.7,74,"Người Vô Sự""Tuệ giác không phải là kiến thức khái niệm.Tuệ giác có khả năng mang tới sống động và tư do trong giấy phút hiện tại. Kiến thức không làm được việc ấy.""Cuốn sách gồm hai phần chính: Phần ""...",407,['Thích Nhất Hạnh'],Sách Tôn Giáo - Tâm Linh,Phương Nam Book,Bìa mềm,566,Nhà Xuất Bản Hồng Đức
2777805,Phật Giáo Thái Lan,53000,53000,0,0,5.0,12,"Phật Giáo Thái LanPhật giáo Thái Lan truớc những biến chuyển khoa học kỹ thuật phải đương đầu với những vấn đè xã hội, chính trị, kinh tế. Để có thể tồn tai và phát triển, để có thể đóng vai trò truy...",147,['Trần Quang Thuận'],Root,Công Ty TNHH TM - DV Chính Thông,Bìa mềm,408,
262506265,Sách Muôn Kiếp Nhân Sinh 3 (Khổ lớn) (Mới 2023),215000,215000,0,0,5.0,2,"MUÔN KIẾP NHÂN SINH – TẬP 3Nối tiếp câu chuyện và tinh thần của tập 1 và tập 2, “Muôn Kiếp Nhân Sinh – tập 3” tiếp tục đưa bạn đọc đi qua hành trình thức tỉnh tâm linh của nhân vật chính Thomas. Khôn...",8,[' Nguyên Phong'],Sách Tôn Giáo - Tâm Linh,First News - Trí Việt,Bìa mềm,504,Nhà Xuất Bản Tổng hợp TP.HCM
196019293,"Sách - Kinh Địa Tạng Bồ Tát Bổn Nguyện Bìa Da,Bìa Thường",34000,34000,0,0,4.8,16,Tác giả: HT. Thích Trí TịnhSách - Kinh Địa Tạng Bồ Tát Bổn Nguyện thuộc nhà xuất bản Tôn Giáo sản xuất quý II/2021Số trang 244 trang khổ in 14.5x20.5cmNhà Phát Hành: Công ty TNHH TM-DV-VH Hương Tra...,265,['HT.Thích Trí Tịnh'],Sách Tôn Giáo - Tâm Linh,Công ty TNHH TM & DV Văn Hóa Hương Trang,Bìa mềm,242,Nhà Xuất Bản Tôn Giáo
60392164,Osho - Người Yêu Chim Hải Âu,103200,129000,25800,20,5.0,14,"Những bài học thiết yếu của cuộc sống từ một đức thông tuệ nhất thế giới Phải rồi, cuộc sống chính là một câu chuyện gẫu, một câu chuyện gẫu nhất thời chính là một khoảng lặng vĩnh hằng của sự tồn tại...",71,['Osho'],Sách tiếng Việt,Cty TNHH Văn hóa Minh Lâm,,,Nhà Xuất Bản Hồng Đức
262783932,Inner Engineering - Kiến Tạo Bản Thân: Chỉ Dẫn Sống An Vui Của Một Yogi,116000,149000,33000,22,0.0,0,"“Trừ khi chúng ta làm những việc đúng và cần thiết, không thì những điều đúng và cần thiết cũng sẽ không xảy đến với chúng ta” Nói một cách đơn giản thì, môi trường nội tâm của chúng ta là một mớ lộn...",5,['Sadhguru'],Sách Tôn Giáo - Tâm Linh,Thái Hà,,396,Nhà Xuất Bản Thế Giới
252811750,"SÁCH NHÂN SINH VÔ THƯỜNG, MỈM CƯỜI HIỆN TẠI - GIA THỐ (GYATSO RINPOCHE ) - SÁCH TÔN GIÁO TÂM LINH - Á CHÂU BOOKS, BÌA CỨNG, IN MÀU",112500,150000,37500,25,0.0,0,"SÁCH NHÂN SINH VÔ THƯỜNG, MỈM CƯỜI HIỆN TẠI - GIA THỐ (GYATSO RINPOCHE ) - SÁCH TÔN GIÁO TÂM LINH - BỘ SÁCH DÀNH CHO NHỮNG AI ĐÃ, ĐANG VÀ SẼ TĨNH LẶNG - Á CHÂU BOOKS, BÌA CỨNG, IN MÀUThông tin tác g...",7,['Gyatso Rinpoche'],Sách Tôn Giáo - Tâm Linh,Công ty cổ phần đầu tư và phát triển giáo dục quốc tế Á Châu,Bìa mềm,296,Nhà Xuất Bản Lao Động
56692529,Sách Đường Mây Trên Đất Hoa - Nguyên Phong,81600,96000,14400,15,5.0,2,"Đường Mây Trên Đất HoaCuộc đời tu tập và hành đạo kéo dài suốt một trăm hai mươi năm của Hòa thượng Hư Vân không chỉ là tấm bản đồ chỉ dẫn cho những người muốn tu tập, mà còn là một bức tranh sống độ...",14,['Hòa Thượng Hư Vân'],Sách tiếng Việt,First News - Trí Việt,Bìa gập,324,Nhà Xuất Bản Tổng hợp TP.HCM
516825,Hành Trình Tâm Linh Siêu Việt,70000,70000,0,0,4.5,10,"Hành Trình Tâm Linh Siêu Việt ""Hành trình tâm linh siêu việt - tuyển chọn các bài pháp của Đức pháp vương Gyalwang Drukpa thực sự là pho tri thức quý giá hé mở và luận giải những vấn đề căn bản cội r...",92,['Đức Pháp Vương Gyalwang Drukpa'],Sách tiếng Việt,Drukpa Viet Nam,Bìa mềm,267,
204308821,Thiền cầm,58000,115200,57200,50,0.0,0,"Chào mừng bạn đến Đạo đường Thiền Cầm. Vui lòng để cửa mở. Tôi là Philip Toshio Sudo, tôi đã lập ra đạo đường này cho những ai muốn cất lên tiếng nhạc. Dẫu bạn không phải là nhạc sĩ cũng chẳng hề chi...",30,['Philip Toshio Sudo'],Âm Nhạc - Điện Ảnh,Công ty Cổ phần Xuất bản Khai Tâm,Bìa mềm,224,Nhà Xuất Bản Đà Nẵng
243090196,Cùng headspace ăn chánh niệm,89600,139000,49400,36,0.0,0,"CÙNG HEADSPACE Ăn chánh niệm là cuốn sách hướng dẫn cách tìm ra cân nặng lý tưởng và quản lý nó trong chánh niệm. Ngoài ra, cuốn sách còn giúp thoát khỏi cái bẫy ăn kiêng vô tận bằng cách làm theo các...",15,['Andy Puddicombe'],Sách Tôn Giáo - Tâm Linh,Thái Hà,,376,Nhà Xuất Bản Lao Động
188492548,Combo Muôn Kiếp Nhân Sinh - KHỔ LỚN- BỘ 2 TẬP- (Tặng sổ tay),370600,436000,65400,15,5.0,3,Combo Muôn Kiếp Nhân Sinh - KHỔ LỚN- BỘ 2 TẬP- (Tặng sổ tay)Muôn Kiếp Nhân Sinh 1“Muôn kiếp nhân sinh” là tác phẩm do Giáo sư John Vũ - Nguyên Phong viết từ năm 2017 và hoàn tất đầu năm 2020 ghi lại...,35,[' Nguyên Phong'],Sách Tôn Giáo - Tâm Linh,FIRST NEWS,Bìa mềm,948,Nhà Xuất Bản Tổng hợp TP.HCM
252765968,Tự Bạch,206000,258000,52000,20,0.0,0,"Cuộc trò chuyện thú vị và đầy sâu sắc với Thiên Chúa(hay cuộc thăm dò nội tâm để tìm sâu vào chính mình)Với Tự bạch (Confessions), dưới nghi thức thú tội quen thuộc thường gặp ở các tín đồ Kitô giáo...",2,['Garry Wills'],Sách Tôn Giáo - Tâm Linh,Alphabooks,Bìa mềm,400,Nhà Xuất Bản Thế Giới
262448714,Muôn Kiếp Nhân Sinh tập 3 (Bìa Mềm)- Nguyên Phong,163300,218000,54700,25,0.0,0,"Nối tiếp câu chuyện và tinh thần của tập 1 và tập 2, “Muôn Kiếp Nhân Sinh –tập 3” tiếp tục đưa bạn đọc đi qua hành trình thức tỉnh tâm linh của nhân vậtchính Thomas. Không chỉ là hồi tiếp theo trong c...",3,[' Nguyên Phong'],Sách Tôn Giáo - Tâm Linh,First News - Trí Việt,Bìa mềm,604,Nhà Xuất Bản Tổng hợp TP.HCM
125739799,Fear Sợ Hãi - Hóa Giải Sợ Hãi Bằng Tình Thương,79000,93000,14000,15,0.0,0,"Hầu hết chúng ta ai cũng đã trải qua những giây phút hạnh phúc lẫn khó khăn trong cuộc sống. Tuy nhiên có nhiều người ngay lúc đang vui sướng nhất mà lòng vẫn trĩu nặng lo sợ, sợ ngày vui sẽ qua mau, ...",1,['Thich Nhất Hạnh'],Sách Tôn Giáo - Tâm Linh,Thái Hà,Bìa mềm,,Nhà Xuất Bản Thế Giới
