,id,name,price,original_price,discount,discount_rate,rating_average,review_count,short_description,all_time_quantity_sold,authors,specifications,categories
782,252002560,QCVN 06: 2022/BXD Quy chuẩn kỹ thuật quốc gia về an toàn cháy cho nhà và công trình,122800,122800,0,0,0.0,0,"QCVN 06:2022/BXD do Viện Khoa học công nghệ xây dựng (Bộ Xây dựng) chủ trì, Cục Cảnh sát phòng cháy chữa cháy và cứu nạn cứu hộ (Bộ Công an) phối hợp biên soạn, Vụ Khoa học công nghệ và môi trường (Bộ...",2,['Bộ Xây dựng'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'NXB Xây Dựng'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2023-01-01 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '21 x 31 cm'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '184'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Xây Dựng'}]}]",Luật - Văn Bản Luật
783,55679543,Cẩm nang pháp luật ngân hàng (Nhận diện những vấn đề pháp lý),268000,298000,30000,10,5.0,7,"Cẩm Nang Pháp Luật Ngân Hàng (Nhận Diện Những Vấn Đề Pháp Lý)(Tái Bản Có Sửa Chữa, Bổ Sung)Trong nền kinh tế thị trường luôn có hai bên không ngừng giao dịch tạo ra sự cân bằng, giữa bên mua và bán h...",83,['Luật Sư Trương Thanh Đức - Trọng Tài Viên VIAC'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'NXB Chính Trị Quốc Gia Sự Thật'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2020-05-28 22:29:49'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '626'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật'}]}]",Sách tiếng Việt
784,129742639,Luật Hoạt Động Giám Sát Của Quốc Hội Và Hội Đồng Nhân Dân (Hiện hành),26400,26400,0,0,0.0,0,"Luật Hoạt động giám sát của Quốc hội và Hội đồng nhân dânĐã được Quốc hội nước Cộng hòa xã hội chủ nghĩaViệt Nam khóa XII, kỳ họp thứ 10 thông qua ngày , tháng 11 năm 2015....",2,['Quốc hội'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '473'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật'}]}]",Luật - Văn Bản Luật
785,25729791,"Luật Các Tổ Chức Tín Dụng (Hiện Hành) (Sửa Đổi, Bổ Sung Năm 2017)",59000,59000,0,0,5.0,2,"Luật các tổ chức tín dụng năm 2010 được Quốc hội nước Cộng hòa xã hội chủ nghĩa Việt Nam khóa XII, kỳ họp thứ 7 thông qua ngày 16-6- 2010, có hiệu lực thi hành từ ngày 01-01-2011. Luật này quy định về...",8,['Nhiều Tác Giả'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'NXB Chính Trị Quốc Gia Sự Thật'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2018-12-01 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '13 x 19 cm'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '208'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật'}]}]",Root
786,203220317,"Luật Tổ chức cơ quan điều tra hình sự (hiện hành) (sửa đổi, bổ sung năm 2021)",18900,21000,2100,10,0.0,0,"Cuốn sách gồm 10 chương, 73 điều với những nội dung cơ bản: Những quy định chung; Tổ chức bộ máy, nhiệm vụ, quyền hạn của Cơ quan điều tra của Công an nhân dân, Quân đội nhân dân, Viện kiểm sát nhân d...",4,['Quốc hội'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2021-12-14 10:04:50'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '90'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật'}]}]",Luật - Văn Bản Luật
787,191907427,"450 Câu Hỏi và Đáp Án Luật Giao Thông Đường Bộ ( Dùng Cho học Viên sát Hạch, Cấp giấy phép Lái Xe ô tô )",37500,50000,12500,25,5.0,2,An toàn giao thông là vấn đề cần được hết sức coi trọng. Các đối tượng khi tham gia giao thông cần nắm rõ các quy định đối với các loại phương tiện và người tham gia giao thông nhằm đảm bảo tham gia g...,11,['Nguyễn Công Sơn'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Nhà Sách Hồng Ân'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '345'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Hải Phòng'}]}]",Luật - Văn Bản Luật
788,207639390,Từ điển Pháp Luật Việt Nam,450000,695000,245000,35,5.0,2,"Từ Điển Pháp Luật Việt NamTác giả: Luật gia Nguyễn Ngọc ĐiệpNxb: Thế GiớiKhổ: 19*27 cmDày: 846 trangHình thức: bìa cứngPhát hành: 11. 2022LỜI NÓI ĐẦUTrong những năm qua, trong hoạt động nghiên...",10,['Luật gia Nguyễn Ngọc Điệp'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Trung tâm giới thiệu sách Thành phố Hồ Chí Minh'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2022-11-29 10:06:58'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa cứng'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '846'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Thế Giới'}]}]",Luật - Văn Bản Luật
789,195773181,"Luật Thi Hành Án Dân Sự ( Hiện Hành ) ( Sửa Đổi, Bổ Sung Năm 2014, 2018, 2020, 2022 ) ",68400,76000,7600,10,5.0,3,"Nội dung cuốn sách Luật Thi hành án dân sự (hiện hành) (sửa đổi, bổ sung năm 2014, 2018, 2020, 2022) là toàn văn Luật Thi hành án dân sự được hợp nhất từ Luật Thi hành án dân sự năm 2008; Luật sửa đổi...",34,['Quốc hội'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2022-04-19 15:12:38'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '191'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật'}]}]",Luật - Văn Bản Luật
790,200617430,Pháp Luật Đại Cương Và Nhà Nước Pháp Quyền,187500,300000,112500,38,4.8,11,"Sách này không viết cho những người trong nghề, mà chỉ dành cho những người ngoài nghề hoặc những ai không đủ thời gian theo ngành luật học nhưng tự thấy không thể thiếu khái niệm cơ bản về pháp luật ...",80,['Triệu Quốc Mạnh'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'NXB Tổng Hợp TP. HCM'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2022-10-10 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '16x24cm'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '560'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Tổng hợp TP.HCM'}]}]",Luật - Văn Bản Luật
791,535426,Bình Luận Khoa Học Bộ Luật Tố Tụng Hình Sự (2015),279000,385000,106000,28,0.0,0,BÌNH LUẬN KHOA HỌC BỘ LUẬT TỐ TỤNG HÌNH SỰ 2015 (TS. TRẦN VĂN BIÊN VÀ NHÓM BIÊN SOẠN HIỆN ĐANG CÔNG TÁC TẠI VIỆN NHÀ NƯỚC VÀ PHÁP LUẬT - BỘ TƯ PHÁP)BÌNH LUẬN KHOA HỌC BỘ LUẬT TỐ TỤNG HÌNH SỰ 2015 (T...,4,['TS. Trần Văn Biên - Ths. Đinh Thế Hưng (đồng chủ biên)'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Pháp luật Sài Gòn - Hà Nội'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2016-08-10 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '20 x 28 cm '}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '480'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Hồng Đức'}]}]",Root
792,252011534,"Pötao, Một Lý Thuyết Về Quyền Lực Ở Người Jörai Đông Dương",160800,268000,107200,40,0.0,0,"Pötao, Một Lý Thuyết Về Quyền Lực Ở Người Jörai Đông DươngPötao, một lý thuyết về quyền lực ở người Jörai Đông Dương (Pötao, une théorie du pouvoir chez les Indochinois Jörai) là ấn phẩm t...",1,['Jacques Dournes'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Alpha Books'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '652'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Thế Giới'}]}]",Lý Luận Chính Trị
793,843279,Cuộc Cách Mạng Một - Cọng - Rơm,90000,90000,0,0,4.8,96,"Cuộc Cách Mạng Một - Cọng - Rơm“Cuộc Cách Mạng Một - Cọng - Rơm” là cuốn sách nổi tiếng của Mansanobu Fukuoka, người khai sinh nông nghiệp tự nhiên của Nhật Bản và thế giới. Cuốn sách (đã được dịch r...",1040,['Masanobu Fukuoka'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Công ty TNHH Văn Hóa & Truyền Thông Du Bút'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2017-11-20 15:06:40'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '<p>13 x 20 cm</p>'}, {'code': 'dich_gia', 'name': 'Dịch Giả', 'value': 'XanhShop'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '259'}]}]",Sách tiếng Việt
794,843275,Gieo Mầm Trên Sa Mạc,90000,90000,0,0,5.0,20,"Gieo Mầm Trên Sa Mạc“Chẳng hề có tốt hay xấu trong số những dạng sống trên trái đất này. Mỗi giống loài đều có vai trò của nó, đều cần thiết và có giá trị ngang nhau.""“Bước đầu tiên chúng ta phải th...",514,['Masanobu Fukuoka'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'CÔNG TY TNHH TA XANH'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2017-11-20 15:02:52'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '<p><span style=""color: #333333; font-family: Arial, sans-serif;"">13 x 20 cm</span></p>'}, {'code': 'dich_gia', 'name': 'Dịch Giả', 'value': 'XanhShop'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '216'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Đà Nẵng'}]}]",Sách tiếng Việt
795,56003663,Kỹ Thuật Trồng Và Chăm Sóc Hoa Hồng,27900,31000,3100,10,4.5,10,"Cuốn sách ""Kỹ Thuật Trồng Và Chăm Sóc Hoa Hồng"" là những kỹ thuật trồng và chăm sóc su hào, cải bắp. Nó bao gồm hướng dẫn chi tiết, cụ thể về cách chọn giống, làm đất, gieo trồng, bón phân, ...",96,['Thanh Huyền'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Cty TNHH Văn hóa Minh Lâm'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Hồng Đức'}]}]",Sách tiếng Việt
796,137501218,Sách Đời Sống Bí Ẩn Của Cây (Tái bản năm 2021),134100,134100,0,0,4.5,14,    Đời Sống Bí Ẩn Của Cây (Tái bản năm 2021)      Nhà xuất bản : Nhà Xuất Bản Thế Giới.  Công ty phát hành : Phương Nam Book.  Tác giả : Peter Wohlleben.  Kích thước : 15.5 x 23.5 cm.  Số t...,118,['Peter Wohlleben'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Nhà Xuất Bản Thế Giới'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '256'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Thế Giới'}]}]",Root
797,816800,Kỹ Thuật Trồng Và Tạo Các Loại Hoa Hồng,95000,95000,0,0,4.6,42,Kỹ Thuật Trồng Và Tạo Các Loại Hoa Hồng là quyển sách hướng dẫn bạn trồng hoa hồng cho khu vườn xinh đẹp của mình. Quyển sách cung cấp cho các bạn tất cả các thông tin về hoa hồng từ lịch sử của loài ...,483,['Nhiều Tác Giả'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Nhà sách Minh Trung'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2008-05-15 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '16 x 24 cm\r\n'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa cứng'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '222'}]}]",Root
798,455675,Bạn Của Nhà Nông - Kỹ Thuật Trồng Và Chăm Sóc Xoài,16020,18000,1980,11,5.0,2,"Bạn Của Nhà Nông - Kỹ Thuật Trồng Và Chăm Sóc Xoài     Bộ sách Bạn Của Nhà Nông bao gồm 15 tập, mang những nội dung về các giống vật nuôi, cây trồng, khả năng sản xuất và kỹ thuật chăm sóc nuôi dưỡn...",35,['Ks. Thái Hà - Đặng Mai'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Sài Gòn Tiến Thịnh'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2011-12-30 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '13 x 19 cm '}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '95'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Hồng Đức'}]}]",Root
799,33874083,"100 Mẹo Trồng, Chăm Sóc Hoa Và Cây Cảnh",126750,195000,68250,35,4.8,36,"Mặc dù ai cũng yêu hoa, ai cũng thích trồng hoa, nhưng rất nhiều người không biết cách trồng và chăm sóc hoa. Chẳng hạn, không ít người rơi vào tình cảnh sau: mua một chậu hoa đẹp mang về nhà, nhưng c...",308,['Chu Truyền Lâm'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Vinabook JSC'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2019-08-21 16:32:28'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '<p>16 x 24</p>'}, {'code': 'dich_gia', 'name': 'Dịch Giả', 'value': 'Trần Giang Sơn'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '424'}]}]",Sách tiếng Việt
800,438752,"Trồng Mai - Kỹ Thuật Bón Tưới, Phòng Trừ Sâu Rầy, Bệnh Hại",33250,35000,1750,5,4.3,23,"Trồng Mai - Kỹ Thuật Bón Tưới, Phòng Trừ Sâu Rầy, Bệnh Hại Phòng trừ sâu rầy và bệnh hại cho cây mai là công việc mà bất cứ người trồng mai nào thời nay cũng phải đặc biệt quan tâm tới, nhằm tạo ra n...",166,['Việt Chương - Phúc Quyên'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Văn Lang'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2015-03-10 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '13 x 19 cm '}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '119'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Mỹ Thuật'}]}]",Root
801,438311,Cách Chọn Cây Mai Đẹp,30000,30000,0,0,1.0,1,"Cách Chọn Cây Mai Đẹp Mai là cây kiểng quí. Không những quí ở hoa, vì hoa mai biểu hiện cho niềm hạnh phúc, cho sự thịnh vượng và may mắn tràn đầy của ngày xuân mà còn quí ở dáng thế đẹp, nhất là ở c...",2,['Việt Chương - Phúc Quyên'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'VanLangBooks'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2013-06-10 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '13 x 19 cm '}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '86'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Mỹ Thuật'}]}]",Root
802,507724,Hướng Dẫn Trồng Các Loại Cây Nhiệt Đới (Sách Bỏ Túi),6930,7000,70,1,4.6,5,"Hướng Dẫn Trồng Các Loại Cây Nhiệt Đới  Quyển sách này giới thiệu hơn 60 loài cây nhiệt đới. Nó chứa đựng rất nhiều hình ảnh sống động, màu sắc chân thực về các loại cây thông thường cũng như cây quý...",46,['Periplus'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Công Ty CP Văn Hóa Nhân Văn'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2007-03-14 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '10 x 16 cm '}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '116'}]}]",Root
803,438309,Kỹ Thuật Trồng Mai,37800,45000,7200,16,0.0,0,"Kỹ Thuật Trồng MaiCây mai vàng ở Miền Nam, hay cây đào ở miền Bắc là một biểu tượng cho cái Tết cổ truyền, đại diện cho mùa xuân. Cho dù, ngày xuân còn có rất nhiều loại hoa khoe hương thắm sắc, cây ...",1,['Việt Chương'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'VanLangBooks'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2015-06-10 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '13 x 19 cm '}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '127'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Thanh Hóa'}]}]",Root
804,532618,Bạn Của Nhà Nông: Kỹ Thuật Trồng Và Chăm Sóc Dưa Hấu (Tái Bản),20700,23000,2300,10,5.0,2,Bạn Của Nhà Nông: Kỹ Thuật Trồng Và Chăm Sóc Dưa Hấu Nước ta có gần 70% dân số sống ở khu vực nông thôn. Phát triển kinh tế nông thôn được xem là yếu tố quan trọng đảm bảo sự phát triển bền vững của ...,58,['Ks. Thái Hà - Đặng Mai'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Sài Gòn Tiến Thịnh'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2016-08-02 00:00:00'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}]}]",Root
805,168303325,110 Câu Hỏi Đáp Chăm Sóc Và Tạo Dáng Bon Sai (Tái Bản),43600,65000,21400,33,4.7,9,"Có nhiều quan niệm về Bonsai, trong khi người này xem Bonsai như là lẽ sống đầy ý nghĩa thiêng liêng cao cả của tư tưởng, triết học, tôn giáo, thì người khác lại xem đó chỉ là một thú vui lúc nhàn rỗi...",97,"['Việt Chương', 'Phúc Quyên']","[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'VanLangBooks'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2022-03-03 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '13 x 19 cm'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '120'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Thanh Hóa'}]}]",Sách Nông - Lâm - Ngư Nghiệp
806,55282792,Kỹ Thuật Trồng Ươm Giống Cây Cảnh,31500,35000,3500,10,4.3,11,Bạn muốn có một khu rừng đầy màu xanh thu gọn trong một chiếc chậu cảnh nhỏ để ngay cả khi sống trong một không gian chật hẹp vẫn có thể ngắm nhìn thế giới tự nhiên muôn màu? Hiện tại việc này đã khôn...,66,['Thanh Huyền'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Cty TNHH Văn hóa Minh Lâm'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Hồng Đức'}]}]",Sách tiếng Việt
807,194585036,Cuộc Cách Mạng Rau Sạch,87000,99000,12000,12,0.0,0,"“Cuộc cách mạng rau sạch” là cuốn sách ghi lại những trải nghiệm đáng kinh ngạc của chính tác giả Toshimichi Yoshida - người đã thử sống trong thế giới nông nghiệp hữu cơ, đồng thời đó cũng là câu chu...",4,['Toshimichi Yoshida'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Thái Hà'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Đại Học Quốc Gia Hà Nội'}]}]",Sách Nông - Lâm - Ngư Nghiệp
808,225386436,Cách Chọn Cây Mai Đẹp,35000,35000,0,0,0.0,0,"Mai là cây kiểng quí. Không những quí ở hoa, vì hoa mai biểu hiện cho niềm hạnh phúc, cho sự thịnh vượng và may mắn tràn đầy của ngày xuân mà còn quí ở dáng thế đẹp, nhất là ở cây mai lão nhiều năm tu...",4,['Việt Chương - Phúc Quyên'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Cty Văn Hóa Văn Lang'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2018-02-23 17:15:51'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '86'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Mỹ Thuật'}]}]",Sách Nông - Lâm - Ngư Nghiệp
809,549152,Kỹ Thuật Sử Dụng Thuốc Chữa Bệnh Cho Thỏ,32000,32000,0,0,5.0,5,"Kỹ Thuật Sử Dụng Thuốc Chữa Bệnh Cho Thỏ Để góp phần thực hiện tốt công tác ""tam nông"" và đáp ứng nhu cầu của nông dân, bộ sách được biên soạn nhằm hướng dẫn những kỹ thuật nông nghiệp mới, phù hợp v...",102,['Nhiều Tác Giả'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Công Ty Cổ Phần Tri thức Văn Hóa Sách Việt Nam'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2016-09-30 00:00:00'}, {'code': 'dimensions', 'name': 'Kích thước', 'value': '13 x 20.5 cm'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '127'}, {'code': 'manufacturer', 'name': 'Nhà xuất bản', 'value': 'Nhà Xuất Bản Lao Động Xã Hội'}]}]",Root
810,455690,Bạn Của Nhà Nông - Kỹ Thuật Nuôi Và Chăm Sóc Chó,17100,19000,1900,10,4.5,17,"Bạn Của Nhà Nông - Kỹ Thuật Nuôi Và Chăm Sóc Chó     Bộ sách Bạn Của Nhà Nông bao gồm 15 tập, mang những nội dung về các giống vật nuôi, cây trồng, khả năng sản xuất và kỹ thuật chăm sóc nuôi dưỡng ...",135,['Ks. Thái Hà - Đặng Mai'],"[{'name': 'Thông tin chung', 'attributes': [{'code': 'publisher_vn', 'name': 'Công ty phát hành', 'value': 'Sài Gòn Tiến Thịnh'}, {'code': 'publication_date', 'name': 'Ngày xuất bản', 'value': '2011-12-30 00:00:00'}, {'code': 'book_cover', 'name': 'Loại bìa', 'value': 'Bìa mềm'}, {'code': 'number_of_page', 'name': 'Số trang', 'value': '103'}]}]",Root
